area,plot,tree,common.name,scientific.name,family.name,DBH,type,Dead,Hcom,Htot,date,UTM.Easting,UTM.Northing
PAR_A01,1,1,farinha seca,Lindackeria paludosa,Achariaceae,13.5,O,FALSE,9.44,12.36,20180429,220542.4303,9634016.87
PAR_A01,1,2,envira preta,Guatteria schomburgkiana,Annonaceae,17.8,O,FALSE,NA,NA,20180429,220548.1522,9634018.957
PAR_A01,1,3,envira preta,Guatteria schomburgkiana,Annonaceae,10.5,O,FALSE,NA,NA,20180429,220546.6317,9634019.743
PAR_A01,1,4,envira preta,Guatteria schomburgkiana,Annonaceae,11,O,FALSE,NA,NA,20180429,220546.5434,9634019.694
PAR_A01,1,5,envira preta,Guatteria schomburgkiana,Annonaceae,14,O,FALSE,NA,NA,20180429,220546.455,9634019.645
PAR_A01,1,6,inga vermelho,Inga alba,Fabaceae,30.5,O,FALSE,NA,NA,20180429,220546.4188,9634020.168
PAR_A01,1,7,inga vermelho,Inga alba,Fabaceae,14.1,O,FALSE,NA,NA,20180429,220546.4188,9634020.168
PAR_A01,1,8,inga vermelho,Inga alba,Fabaceae,19.8,O,FALSE,NA,NA,20180429,220546.4188,9634020.168
PAR_A01,1,9,inga vermelho,Inga alba,Fabaceae,27,O,FALSE,NA,NA,20180429,220546.4188,9634020.168
PAR_A01,1,10,murta,Strychnos subcordata,Loganiaceae,13,O,FALSE,NA,NA,20180429,220543.9237,9634020.636
PAR_A01,1,11,envira preta,Guatteria schomburgkiana,Annonaceae,15.2,O,FALSE,NA,NA,20180429,220541.6794,9634020.596
PAR_A01,1,12,farinha seca,Lindackeria paludosa,Achariaceae,11,O,FALSE,NA,NA,20180429,220543.3675,9634021.742
PAR_A01,1,13,farinha seca,Lindackeria paludosa,Achariaceae,11.2,O,FALSE,13.08,17.15,20180429,220541.1634,9634021.618
PAR_A01,1,14,farinha seca,Lindackeria paludosa,Achariaceae,15.3,O,FALSE,NA,NA,20180429,220541.0774,9634021.788
PAR_A01,1,15,inga vermelho,Inga alba,Fabaceae,20.8,O,FALSE,NA,NA,20180429,220532.8512,9634013.43
PAR_A01,1,16,inga vermelho,Inga alba,Fabaceae,17.8,O,FALSE,NA,NA,20180429,220532.8512,9634013.43
PAR_A01,1,17,inga vermelho,Inga alba,Fabaceae,14,O,FALSE,NA,NA,20180429,220532.8512,9634013.43
PAR_A01,1,18,inga vermelho,Inga alba,Fabaceae,24,O,FALSE,NA,NA,20180429,220532.8512,9634013.43
PAR_A01,1,19,inga vermelho,Inga alba,Fabaceae,15.8,O,FALSE,NA,NA,20180429,220532.8512,9634013.43
PAR_A01,1,20,inga vermelho,Inga alba,Fabaceae,19.8,O,FALSE,NA,NA,20180429,220532.8512,9634013.43
PAR_A01,1,21,envira preta,Guatteria schomburgkiana,Annonaceae,18.2,O,FALSE,NA,NA,20180429,220533.6037,9634014.175
PAR_A01,1,22,envira preta,Guatteria schomburgkiana,Annonaceae,20.8,O,FALSE,8.09,19.27,20180429,220534.0586,9634017.716
PAR_A01,1,23,farinha seca,Lindackeria paludosa,Achariaceae,11.8,O,FALSE,12.95,16.36,20180429,220537.1696,9634023.894
PAR_A01,1,24,envira preta,Guatteria schomburgkiana,Annonaceae,18.7,O,FALSE,NA,NA,20180429,220542.1631,9634026.398
PAR_A01,1,25,envira preta,Guatteria schomburgkiana,Annonaceae,16,O,FALSE,NA,NA,20180429,220544.0325,9634027.201
PAR_A01,1,26,casca seca,Licania canescens,Chrysobalanaceae,12.4,O,FALSE,NA,NA,20180429,220543.4416,9634030.66
PAR_A01,1,27,envira preta,Guatteria schomburgkiana,Annonaceae,12,O,FALSE,NA,NA,20180429,220536.9696,9634031.058
PAR_A01,1,28,envira preta,Guatteria schomburgkiana,Annonaceae,13.8,O,FALSE,NA,NA,20180429,220536.6099,9634030.864
PAR_A01,1,29,envira preta,Guatteria schomburgkiana,Annonaceae,19.2,O,FALSE,11.26,18.51,20180429,220532.5072,9634027.896
PAR_A01,1,30,envira preta,Guatteria schomburgkiana,Annonaceae,17.8,O,FALSE,8.09,14.97,20180429,220531.3553,9634028.582
PAR_A01,1,31,envira preta,Guatteria schomburgkiana,Annonaceae,19,O,FALSE,NA,NA,20180429,220540.9844,9634035.587
PAR_A01,1,32,breu sucuruba,Trattinnickia burserifolia,Burseraceae,11,O,FALSE,NA,NA,20180429,220539.4364,9634034.111
PAR_A01,1,33,envira preta,Guatteria schomburgkiana,Annonaceae,16.7,O,FALSE,NA,NA,20180429,220533.3876,9634039.302
PAR_A01,1,34,envira preta,Guatteria schomburgkiana,Annonaceae,27.7,O,FALSE,NA,NA,20180429,220536.7274,9634041.818
PAR_A01,1,35,sucuuba,Himatanthus sucuuba,Apocynaceae,13,O,FALSE,NA,NA,20180429,220537.9763,9634041.619
PAR_A01,1,36,farinha seca,Lindackeria paludosa,Achariaceae,11.8,O,FALSE,10.26,15.5,20180429,220531.2674,9634038.938
PAR_A01,1,37,envira preta,Guatteria schomburgkiana,Annonaceae,11.6,O,FALSE,NA,NA,20180429,220533.2429,9634044.175
PAR_A01,1,38,inga vermelho,Inga alba,Fabaceae,36.7,O,FALSE,NA,NA,20180429,220535.0286,9634045.218
PAR_A01,1,39,sucuuba,Himatanthus sucuuba,Apocynaceae,10.6,O,FALSE,NA,NA,20180429,220523.7073,9634042.428
PAR_A01,1,40,inhare,Helicostylis tomentosa,Moraceae,10.2,O,FALSE,NA,NA,20180429,220525.1077,9634044.237
PAR_A01,1,41,fava arara tucupi,Parkia multijuga,Fabaceae,11.8,O,FALSE,NA,NA,20180429,220530.1039,9634048.121
PAR_A01,1,42,inga vermelho,Inga alba,Fabaceae,29,O,FALSE,NA,NA,20180429,220522.2677,9634045.246
PAR_A01,1,43,inga vermelho,Inga alba,Fabaceae,34.8,O,FALSE,NA,NA,20180429,220522.2677,9634045.246
PAR_A01,1,44,inga vermelho,Inga alba,Fabaceae,27.4,O,FALSE,NA,NA,20180429,220522.2677,9634045.246
PAR_A01,1,45,farinha seca,Lindackeria paludosa,Achariaceae,12.1,O,FALSE,NA,NA,20180429,220520.866,9634045.709
PAR_A01,1,46,inga vermelho,Inga alba,Fabaceae,28,O,FALSE,NA,NA,20180429,220519.5058,9634046.088
PAR_A01,1,47,inga vermelho,Inga alba,Fabaceae,30,O,FALSE,NA,NA,20180429,220519.4182,9634046.259
PAR_A01,1,48,sucuuba,Himatanthus sucuuba,Apocynaceae,14,O,FALSE,NA,NA,20180429,220518.0118,9634046.724
PAR_A01,1,49,fava barbatimao,Stryphnodendron pulcherrimum,Fabaceae,13.2,O,FALSE,NA,NA,20180429,220518.7168,9634047.626
PAR_A01,1,50,farinha seca,Lindackeria paludosa,Achariaceae,12.5,O,FALSE,NA,NA,20180429,220524.63,9634052.059
PAR_A01,1,51,farinha seca,Lindackeria paludosa,Achariaceae,10.3,O,FALSE,NA,NA,20180429,220524.63,9634052.059
PAR_A01,1,52,envira preta,Guatteria schomburgkiana,Annonaceae,11.5,O,FALSE,NA,NA,20180429,220526.4671,9634055.354
PAR_A01,1,53,envira preta,Guatteria schomburgkiana,Annonaceae,12.5,O,FALSE,NA,NA,20180429,220530.3928,9634056.824
PAR_A01,1,54,farinha seca,Lindackeria paludosa,Achariaceae,10.7,O,FALSE,NA,NA,20180429,220529.8835,9634059.015
PAR_A01,1,55,envira preta,Guatteria schomburgkiana,Annonaceae,23,O,FALSE,NA,NA,20180429,220525.1836,9634057.907
PAR_A01,1,56,farinha seca,Lindackeria paludosa,Achariaceae,19,O,FALSE,NA,NA,20180429,220525.9444,9634058.72
PAR_A01,1,57,farinha seca,Lindackeria paludosa,Achariaceae,17,O,FALSE,NA,NA,20180429,220525.9444,9634058.72
PAR_A01,1,58,farinha seca,Lindackeria paludosa,Achariaceae,15.2,O,FALSE,NA,NA,20180429,220525.9444,9634058.72
PAR_A01,1,59,farinha seca,Lindackeria paludosa,Achariaceae,12.7,O,FALSE,NA,NA,20180429,220526.1578,9634058.295
PAR_A01,1,60,murta,Strychnos subcordata,Loganiaceae,13.2,O,FALSE,NA,NA,20180429,220518.2107,9634053.187
PAR_A01,1,61,murta,Strychnos subcordata,Loganiaceae,18,O,FALSE,NA,NA,20180429,220518.2107,9634053.187
PAR_A01,1,62,murta,Strychnos subcordata,Loganiaceae,16.7,O,FALSE,NA,NA,20180429,220518.2107,9634053.187
PAR_A01,1,63,murta,Strychnos subcordata,Loganiaceae,11.5,O,FALSE,NA,NA,20180429,220518.2107,9634053.187
PAR_A01,2,64,envira preta,Guatteria schomburgkiana,Annonaceae,13.5,O,FALSE,9.72,14.51,20180429,220402.716,9633947.203
PAR_A01,2,65,murta,Strychnos subcordata,Loganiaceae,14,O,FALSE,NA,NA,20180429,220401.7063,9633946.947
PAR_A01,2,66,murta,Strychnos subcordata,Loganiaceae,12.4,O,FALSE,8.29,16.47,20180429,220404.045,9633949.463
PAR_A01,2,67,murta,Strychnos subcordata,Loganiaceae,23,O,FALSE,NA,NA,20180429,220410.4905,9633951.714
PAR_A01,2,68,piquia,Caryocar villosum,Caryocaraceae,19.7,O,FALSE,NA,NA,20180429,220403.0009,9633950.634
PAR_A01,2,69,murta,Strychnos subcordata,Loganiaceae,11.4,O,FALSE,NA,NA,20180429,220403.5372,9633951.687
PAR_A01,2,70,freijo branco,Cordia scabrifolia,Boraginaceae,12.2,O,FALSE,11.51,15.66,20180429,220405.7239,9633953.873
PAR_A01,2,71,murta,Strychnos subcordata,Loganiaceae,13,O,FALSE,NA,NA,20180429,220401.802,9633954.608
PAR_A01,2,72,murta,Strychnos subcordata,Loganiaceae,11.1,O,FALSE,NA,NA,20180429,220397.4516,9633954.107
PAR_A01,2,73,murta,Strychnos subcordata,Loganiaceae,13.2,O,FALSE,NA,NA,20180429,220397.5041,9633954.019
PAR_A01,2,74,murta,Strychnos subcordata,Loganiaceae,11.8,O,FALSE,NA,NA,20180429,220398.0924,9633954.984
PAR_A01,2,75,burra leiteira,Sapium marmieri,Euphorbiaceae,28.7,O,FALSE,NA,NA,20180429,220396.8937,9633958.958
PAR_A01,2,76,murta,Strychnos subcordata,Loganiaceae,10.9,O,FALSE,NA,NA,20180429,220396.631,9633959.4
PAR_A01,2,77,farinha seca,Lindackeria paludosa,Achariaceae,10.4,O,FALSE,NA,NA,20180429,220409.9979,9633960.37
PAR_A01,2,78,inga vermelho,Inga alba,Fabaceae,24.7,O,FALSE,NA,NA,20180429,220408.9436,9633962.146
PAR_A01,2,79,inga vermelho,Inga alba,Fabaceae,30.7,O,FALSE,NA,NA,20180429,220403.4335,9633963.599
PAR_A01,2,80,murta,Strychnos subcordata,Loganiaceae,14.3,O,FALSE,NA,NA,20180429,220402.8311,9633973.421
PAR_A01,2,81,liana,NA,NA,16.6,L,FALSE,NA,NA,20180429,220403.622,9633972.089
PAR_A01,2,82,burra leiteira,Sapium marmieri,Euphorbiaceae,27.7,O,FALSE,NA,NA,20180429,220401.6656,9633973.427
PAR_A01,2,83,acoita cavalo,Luehea speciosa,Malvaceae,14.6,O,FALSE,NA,NA,20180429,220402.462,9633974.043
PAR_A01,2,84,acoita cavalo,Luehea speciosa,Malvaceae,4,O,FALSE,NA,NA,20180429,220402.462,9633974.043
PAR_A01,2,85,farinha seca,Lindackeria paludosa,Achariaceae,10.7,O,FALSE,NA,NA,20180429,220402.1483,9633975.551
PAR_A01,2,86,murta,Strychnos subcordata,Loganiaceae,12.6,O,FALSE,NA,NA,20180429,220390.1062,9633968.425
PAR_A01,2,87,murta,Strychnos subcordata,Loganiaceae,10.2,O,FALSE,NA,NA,20180429,220390.1062,9633968.425
PAR_A01,2,88,murta,Strychnos subcordata,Loganiaceae,10.2,O,FALSE,NA,NA,20180429,220389.1962,9633966.044
PAR_A01,2,89,farinha seca,Lindackeria paludosa,Achariaceae,13.4,O,FALSE,NA,NA,20180429,220387.1832,9633965.518
PAR_A01,2,90,murta,Strychnos subcordata,Loganiaceae,10.5,O,FALSE,NA,NA,20180429,220386.1134,9633967.514
PAR_A01,2,91,murta,Strychnos subcordata,Loganiaceae,12.2,O,FALSE,NA,NA,20180429,220386.5377,9633967.778
PAR_A01,2,92,envira preta,Guatteria schomburgkiana,Annonaceae,25.4,O,FALSE,NA,NA,20180429,220386.7477,9633967.425
PAR_A01,2,93,envira preta,Guatteria schomburgkiana,Annonaceae,22.5,O,FALSE,NA,NA,20180429,220386.7477,9633967.425
PAR_A01,2,94,inhare,Helicostylis tomentosa,Moraceae,16.2,O,FALSE,NA,NA,20180429,220385.0794,9633968.08
PAR_A01,2,95,inhare,Helicostylis tomentosa,Moraceae,17,O,FALSE,NA,NA,20180429,220385.0794,9633968.08
PAR_A01,2,96,murta,Strychnos subcordata,Loganiaceae,11.6,O,FALSE,NA,NA,20180429,220384.5106,9633970.993
PAR_A01,2,97,murta,Strychnos subcordata,Loganiaceae,17,O,FALSE,NA,NA,20180429,220393.3637,9633976.641
PAR_A01,2,98,farinha seca,Lindackeria paludosa,Achariaceae,15.2,O,FALSE,NA,NA,20180429,220393.7878,9633976.906
PAR_A01,2,99,envira preta,Guatteria schomburgkiana,Annonaceae,11.8,O,FALSE,5.85,12.23,20180429,220392.5712,9633976.997
PAR_A01,2,100,envira preta,Guatteria schomburgkiana,Annonaceae,11.2,O,FALSE,5.86,12.34,20180429,220392.466,9633977.174
PAR_A01,2,101,inga,Inga marginata,Fabaceae,13.2,O,FALSE,6.57,12.47,20180429,220391.7818,9633978.326
PAR_A01,2,102,inga,Inga marginata,Fabaceae,20,O,FALSE,NA,NA,20180429,220397.4024,9633983.546
PAR_A01,2,103,inga,Inga marginata,Fabaceae,16,O,FALSE,NA,NA,20180429,220394.5515,9633986.39
PAR_A01,2,104,inga,Inga marginata,Fabaceae,11.7,O,FALSE,NA,NA,20180429,220392.9172,9633989.143
PAR_A01,2,105,burra leiteira,Sapium marmieri,Euphorbiaceae,17.4,O,FALSE,NA,NA,20180429,220390.2717,9633987.723
PAR_A01,2,106,inga,Inga marginata,Fabaceae,21.1,O,FALSE,NA,NA,20180429,220391.2855,9633993.851
PAR_A01,2,107,inga,Inga marginata,Fabaceae,25.5,O,FALSE,NA,NA,20180429,220391.2855,9633993.851
PAR_A01,2,108,murta,Strychnos subcordata,Loganiaceae,18.3,O,FALSE,NA,NA,20180429,220382.3887,9633983.371
PAR_A01,2,109,farinha seca,Lindackeria paludosa,Achariaceae,14.7,O,FALSE,NA,NA,20180429,220379.4813,9633982.391
PAR_A01,2,110,inga de rosca,Abarema mataybifolia,Fabaceae,27,O,FALSE,NA,NA,20180429,220377.4273,9633983.89
PAR_A01,2,111,inga de rosca,Abarema mataybifolia,Fabaceae,22.7,O,FALSE,NA,NA,20180429,220377.4273,9633983.89
PAR_A01,2,112,inga de rosca,Abarema mataybifolia,Fabaceae,19.7,O,FALSE,NA,NA,20180429,220377.4273,9633983.89
PAR_A01,2,113,liana,NA,NA,18.1,L,FALSE,NA,NA,20180429,220378.2735,9633984.424
PAR_A01,2,114,farinha seca,Lindackeria paludosa,Achariaceae,20,O,FALSE,NA,NA,20180429,220381.6583,9633986.558
PAR_A01,2,115,inga vermelho,Inga alba,Fabaceae,51.5,O,FALSE,5.04,11.69,20180429,220373.0297,9633967.808
PAR_A01,2,116,inga vermelho,Inga alba,Fabaceae,56,O,FALSE,2.41,19.17,20180429,220362.4646,9633966.011
PAR_A01,3,117,casca seca,Licania canescens,Chrysobalanaceae,22,O,FALSE,NA,NA,20180429,220275.0164,9633873.585
PAR_A01,3,118,abiurana,Pouteria gongrijpii,Sapotaceae,14.3,O,FALSE,NA,NA,20180429,220274.8649,9633873.934
PAR_A01,3,119,morta,NA,NA,23.7,O,TRUE,NA,NA,20180429,220274.0131,9633873.479
PAR_A01,3,120,pente de macaco,Apeiba petoumo,Malvaceae,20.5,O,FALSE,NA,NA,20180429,220271.2249,9633872.632
PAR_A01,3,121,casca seca,Licania canescens,Chrysobalanaceae,16.5,O,FALSE,NA,NA,20180429,220272.4896,9633876.968
PAR_A01,3,122,inga ,Inga marginata,Fabaceae,11.4,O,FALSE,NA,NA,20180429,220282.8238,9633882.511
PAR_A01,3,123,pau de garfanhoto,NA,NA,12.7,O,FALSE,NA,NA,20180429,220279.9883,9633881.746
PAR_A01,3,124,morta,NA,NA,17.7,O,TRUE,NA,NA,20180429,220279.9523,9633881.835
PAR_A01,3,125,fava barbatimao,Stryphnodendron pulcherrimum,Fabaceae,21,O,FALSE,NA,NA,20180429,220281.3943,9633883.473
PAR_A01,3,126,fava barbatimao,Stryphnodendron pulcherrimum,Fabaceae,17.7,O,FALSE,NA,NA,20180429,220277.7159,9633882.145
PAR_A01,3,127,abiurana,Pouteria gongrijpii,Sapotaceae,16.8,O,FALSE,NA,NA,20180429,220278.1838,9633883.584
PAR_A01,3,128,inhare,Helicostylis tomentosa,Moraceae,21,O,FALSE,NA,NA,20180429,220272.0637,9633880.401
PAR_A01,3,129,NA,NA,NA,10.2,O,FALSE,NA,NA,20180429,220264.2186,9633883.388
PAR_A01,3,130,fava barbatimao,Stryphnodendron pulcherrimum,Fabaceae,13.8,O,FALSE,NA,NA,20180429,220274.7998,9633889.211
PAR_A01,3,131,timborana,Pseudopiptadenia suaveolens,Fabaceae,11,O,FALSE,NA,NA,20180429,220274.0281,9633889.767
PAR_A01,3,132,breu,Protium heptaphyllum,Burseraceae,11.8,O,FALSE,NA,NA,20180429,220271.4052,9633892.128
PAR_A01,3,133,araracanga,Aspidosperma spruceanum,Apocynaceae,13.4,O,FALSE,NA,NA,20180429,220265.5236,9633887.864
PAR_A01,3,134,burra leiteira,Sapium marmieri,Euphorbiaceae,13.7,O,FALSE,NA,NA,20180429,220265.5236,9633887.864
PAR_A01,3,135,freijo branco,Cordia scabrifolia,Boraginaceae,12.4,O,FALSE,NA,NA,20180429,220265.6501,9633890.089
PAR_A01,3,136,tachi preto,Tachigali myrmecophila,Fabaceae,14.8,O,FALSE,NA,NA,20180429,220263.3508,9633895.313
PAR_A01,3,137,jatereu,Lecythis idatimon,Lecythidaceae,14.2,O,FALSE,NA,NA,20180429,220258.5835,9633903.508
PAR_A01,3,138,morta,NA,NA,14,O,TRUE,NA,NA,20180429,220260.3637,9633896.923
PAR_A01,3,139,matamata,Eschweilera parviflora,Lecythidaceae,13.4,O,FALSE,NA,NA,20180429,220259.5879,9633898.659
PAR_A01,3,140,timborana,Pseudopiptadenia suaveolens,Fabaceae,12.2,O,FALSE,7.38,11.52,20180429,220268.632,9633901.431
PAR_A01,3,141,pau santo,Zollernia paraensis,Fabaceae,51.7,O,FALSE,10.95,21.77,20180429,220276.7135,9633899.334
PAR_A01,3,142,jatereu,Lecythis idatimon,Lecythidaceae,23.4,O,FALSE,NA,NA,20180429,220276.0102,9633901.118
PAR_A01,3,143,tachi preto,Tachigali myrmecophila,Fabaceae,16.7,O,FALSE,NA,NA,20180429,220270.6443,9633899.281
PAR_A01,3,144,iperana,Eperua bijuga,Fabaceae,25.2,O,FALSE,NA,NA,20180429,220271.7479,9633902.046
PAR_A01,3,145,morta,NA,NA,42.4,O,TRUE,NA,NA,20180429,220272.8453,9633909.146
PAR_A01,3,146,tachi preto,Tachigali myrmecophila,Fabaceae,11.4,O,FALSE,NA,NA,20180429,220272.0272,9633909.783
PAR_A01,3,147,inhare,Helicostylis tomentosa,Moraceae,13.5,O,FALSE,NA,NA,20180429,220270.029,9633911.941
PAR_A01,3,148,fava de paca,NA,NA,21.8,O,FALSE,4.51,5.75,20180429,220268.0167,9633914.09
PAR_A01,3,149,burra leiteira,Sapium marmieri,Euphorbiaceae,12.4,O,FALSE,5.77,9.54,20180429,220265.1765,9633912.531
PAR_A01,3,150,murta,Strychnos subcordata,Loganiaceae,15,O,FALSE,NA,NA,20180429,220259.7355,9633917.122
PAR_A01,3,151,cacau,NA,NA,17.2,O,FALSE,NA,NA,20180429,220260.107,9633916.244
PAR_A01,3,152,joao mole,Neea oppositifolia,Nyctaginaceae,12.1,O,FALSE,NA,NA,20180429,220253.7694,9633911.672
PAR_A01,3,153,iperana,Eperua bijuga,Fabaceae,19.7,O,FALSE,8.55,11.89,20180429,220255.4947,9633913.162
PAR_A01,3,154,breu barrote,Tetragastris panamensis,Burseraceae,60,O,FALSE,19.25,25.89,20180429,220248.2977,9633897.878
PAR_A01,3,155,axixa,Sterculia pruriens,Malvaceae,64.5,O,FALSE,18.52,25.42,20180429,220230.9705,9633885.181
PAR_A01,4,156,morta,NA,NA,18.1,O,TRUE,NA,NA,20180429,220145.7085,9633807.749
PAR_A01,4,157,morta,NA,NA,15.6,O,TRUE,NA,NA,20180429,220141.3613,9633805.146
PAR_A01,4,158,matamata,Eschweilera amazonica,Lecythidaceae,15,O,FALSE,NA,NA,20180429,220138.753,9633803.584
PAR_A01,4,159,ata meju,NA,NA,12.8,O,FALSE,NA,NA,20180429,220143.5997,9633809.801
PAR_A01,4,160,inga,Inga marginata,Fabaceae,19,O,FALSE,NA,NA,20180429,220144.1951,9633817.845
PAR_A01,4,161,inga branco,Inga thibaudiana,Fabaceae,11.2,O,FALSE,NA,NA,20180429,220136.0229,9633818.576
PAR_A01,4,162,freijo branco,Cordia scabrifolia,Boraginaceae,14.3,O,FALSE,NA,NA,20180429,220131.2426,9633816.917
PAR_A01,4,163,freijo branco,Cordia scabrifolia,Boraginaceae,12.2,O,FALSE,NA,NA,20180429,220129.5387,9633818.146
PAR_A01,4,164,inga branco,Inga thibaudiana,Fabaceae,12,O,FALSE,NA,NA,20180429,220128.2494,9633818.512
PAR_A01,4,165,tachi preto,Tachigali myrmecophila,Fabaceae,10.6,O,FALSE,NA,NA,20180429,220134.3675,9633822.019
PAR_A01,4,166,envira preta,Guatteria schomburgkiana,Annonaceae,12.4,O,FALSE,NA,NA,20180429,220138.2764,9633823.166
PAR_A01,4,167,inga,Inga marginata,Fabaceae,12.7,O,FALSE,NA,NA,20180429,220139.2998,9633830.289
PAR_A01,4,168,pitomba,Talisia longifolia,Sapindaceae,12.2,O,FALSE,NA,NA,20180429,220133.2712,9633831.24
PAR_A01,4,169,tachi branco,Tachigali paniculata,Fabaceae,19.2,O,FALSE,6.91,14.36,20180429,220133.3216,9633833.445
PAR_A01,4,170,tachirana,Stryphnodendron paniculatum,Fabaceae,17.2,O,FALSE,NA,NA,20180429,220127.1381,9633827.798
PAR_A01,4,171,breu vermelho,Protium hebetatum,Burseraceae,20.2,O,FALSE,NA,NA,20180429,220127.1381,9633827.798
PAR_A01,4,172,inga,Inga marginata,Fabaceae,12.7,O,FALSE,NA,NA,20180429,220123.7715,9633832.501
PAR_A01,4,173,freijo branco,Cordia scabrifolia,Boraginaceae,19.7,O,FALSE,NA,NA,20180429,220119.0598,9633835.389
PAR_A01,4,174,tachi preto,Tachigali myrmecophila,Fabaceae,11.7,O,FALSE,NA,NA,20180429,220118.2283,9633837.127
PAR_A01,4,175,inga branco,Inga thibaudiana,Fabaceae,14.1,O,FALSE,3.88,10.45,20180429,220121.7454,9633839.04
PAR_A01,4,176,embauba,Cecropia ficifolia,Urticaceae,10.7,O,FALSE,NA,NA,20180429,220121.381,9633842.109
PAR_A01,4,177,inga branco,Inga thibaudiana,Fabaceae,12,O,FALSE,4.61,12.67,20180429,220122.7794,9633846.117
PAR_A01,4,178,cumater,NA,NA,49.8,O,FALSE,NA,NA,20180429,220119.1762,9633790.722
PAR_A01,4,179,timborana,Pseudopiptadenia suaveolens,Fabaceae,90,O,FALSE,22.43,33.68,20180429,220126.7208,9633805.379
PAR_A01,4,180,matamata branco,Eschweilera coriacea,Lecythidaceae,50,O,FALSE,19.93,29.09,20180429,220112.3879,9633800.365
PAR_A01,5,1,inga vermelho,Inga alba,Fabaceae,15.6,O,FALSE,NA,NA,20180429,220631.2192,9633838.661
PAR_A01,5,2,inga branco,Inga thibaudiana,Fabaceae,13.5,O,FALSE,NA,NA,20180429,220629.8651,9633836.756
PAR_A01,5,3,parapara,Jacaranda copaia,Bignoniaceae,21,O,FALSE,NA,NA,20180429,220628.8873,9633840.804
PAR_A01,5,4,parapara,Jacaranda copaia,Bignoniaceae,22,O,FALSE,NA,NA,20180429,220627.5023,9633841.178
PAR_A01,5,5,parapara,Jacaranda copaia,Bignoniaceae,16.2,O,FALSE,NA,NA,20180429,220634.7997,9633845.259
PAR_A01,5,6,embauba,Cecropia ficifolia,Urticaceae,14.6,O,FALSE,NA,NA,20180429,220636.6621,9633844.001
PAR_A01,5,7,burra leiteira,Sapium marmieri,Euphorbiaceae,17.4,O,FALSE,NA,NA,20180429,220627.2841,9633854.849
PAR_A01,5,8,tachi branco,Tachigali paniculata,Fabaceae,21.7,O,FALSE,NA,NA,20180429,220628.6267,9633856.753
PAR_A01,5,9,inga vermelho,Inga alba,Fabaceae,11,O,FALSE,NA,NA,20180429,220630.919,9633856.888
PAR_A01,5,10,timborana,Pseudopiptadenia suaveolens,Fabaceae,11,O,FALSE,NA,NA,20180429,220634.5539,9633858.927
PAR_A01,5,11,murta,Strychnos subcordata,Loganiaceae,10,O,FALSE,NA,NA,20180429,220635.417,9633861.715
PAR_A01,5,12,burra leiteira,Sapium marmieri,Euphorbiaceae,15.5,O,FALSE,NA,NA,20180429,220633.0313,9633866.134
PAR_A01,5,13,arataciu,Sagotia racemosa,Euphorbiaceae,20.6,O,FALSE,NA,NA,20180429,220627.1594,9633861.683
